compose_file,host_path,container_path,mount_options,full_mount,category,recommended_action
infrastructure/docker/docker-compose.enterprise-stack.yml,infrastructure/haproxy/ssl,/etc/ssl/certs,ro,infrastructure/haproxy/ssl:/etc/ssl/certs:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.enterprise-stack.yml,infrastructure/logging/logstash/config,/usr/share/logstash/config,ro,infrastructure/logging/logstash/config:/usr/share/logstash/config:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.enterprise-stack.yml,infrastructure/kong/kong.yml,/kong/declarative/kong.yml,ro,infrastructure/kong/kong.yml:/kong/declarative/kong.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.enterprise-stack.yml,infrastructure/logging/logstash/pipeline,/usr/share/logstash/pipeline,ro,infrastructure/logging/logstash/pipeline:/usr/share/logstash/pipeline:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.enterprise-stack.yml,infrastructure/redis/redis-cluster-config.conf,/usr/local/etc/redis/redis.conf,ro,infrastructure/redis/redis-cluster-config.conf:/usr/local/etc/redis/redis.conf:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.enterprise-stack.yml,infrastructure/registry/config.yml,/etc/docker/registry/config.yml,ro,infrastructure/registry/config.yml:/etc/docker/registry/config.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.enterprise-stack.yml,infrastructure/database/postgresql-performance.conf,/etc/postgresql/postgresql.conf,ro,infrastructure/database/postgresql-performance.conf:/etc/postgresql/postgresql.conf:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.kimi.yml,infrastructure/docker/logs,/app/logs,,infrastructure/docker/logs:/app/logs,missing host directory,Create directory: infrastructure/docker/logs
infrastructure/docker/docker-compose.kimi.yml,infrastructure/docker/config/kimi,/app/config,ro,infrastructure/docker/config/kimi:/app/config:ro,missing host directory,Create directory: infrastructure/docker/config/kimi
infrastructure/docker/docker-compose.operational-excellence.yml,infrastructure/monitoring/alertmanager-enhanced.yml,/etc/alertmanager/alertmanager.yml,ro,infrastructure/monitoring/alertmanager-enhanced.yml:/etc/alertmanager/alertmanager.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.operational-excellence.yml,infrastructure/operational-excellence/config,/app/config,ro,infrastructure/operational-excellence/config:/app/config:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.operational-excellence.yml,infrastructure/monitoring/prometheus-enhanced.yml,/etc/prometheus/prometheus.yml,ro,infrastructure/monitoring/prometheus-enhanced.yml:/etc/prometheus/prometheus.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.operational-excellence.yml,infrastructure/monitoring/grafana/datasources,/etc/grafana/provisioning/datasources,ro,infrastructure/monitoring/grafana/datasources:/etc/grafana/provisioning/datasources:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.operational-excellence.yml,infrastructure/monitoring/loki-config.yml,/etc/loki/local-config.yaml,ro,infrastructure/monitoring/loki-config.yml:/etc/loki/local-config.yaml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.operational-excellence.yml,infrastructure/monitoring/rules,/etc/prometheus/rules,ro,infrastructure/monitoring/rules:/etc/prometheus/rules:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.operational-excellence.yml,infrastructure/monitoring/grafana_dashboards,/etc/grafana/provisioning/dashboards,ro,infrastructure/monitoring/grafana_dashboards:/etc/grafana/provisioning/dashboards:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.operational-excellence.yml,infrastructure/monitoring/promtail-config.yml,/etc/promtail/config.yml,ro,infrastructure/monitoring/promtail-config.yml:/etc/promtail/config.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.operational-excellence.yml,infrastructure/observability/otel-collector-config.yml,/etc/otel-collector-config.yml,ro,infrastructure/observability/otel-collector-config.yml:/etc/otel-collector-config.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/load-balancer/docker-compose.haproxy.yml,infrastructure/load-balancer/ssl,/etc/ssl/certs,ro,infrastructure/load-balancer/ssl:/etc/ssl/certs:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/load-balancer/docker-compose.haproxy.yml,infrastructure/load-balancer/errors,/etc/haproxy/errors,ro,infrastructure/load-balancer/errors:/etc/haproxy/errors:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/load-balancer/docker-compose.haproxy.yml,infrastructure/load-balancer/haproxy.cfg,/usr/local/etc/haproxy/haproxy.cfg,ro,infrastructure/load-balancer/haproxy.cfg:/usr/local/etc/haproxy/haproxy.cfg:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/load-balancer/docker-compose.haproxy.yml,infrastructure/load-balancer/rsyslog.conf,/etc/rsyslog.conf,ro,infrastructure/load-balancer/rsyslog.conf:/etc/rsyslog.conf:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.monitoring.yml,infrastructure/monitoring/config/grafana/dashboards,/etc/grafana/provisioning/dashboards,ro,infrastructure/monitoring/config/grafana/dashboards:/etc/grafana/provisioning/dashboards:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.monitoring.yml,infrastructure/monitoring/config/grafana/datasources,/etc/grafana/provisioning/datasources,ro,infrastructure/monitoring/config/grafana/datasources:/etc/grafana/provisioning/datasources:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.monitoring.yml,infrastructure/monitoring/config/prometheus.yml,/etc/prometheus/prometheus.yml,ro,infrastructure/monitoring/config/prometheus.yml:/etc/prometheus/prometheus.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.monitoring.yml,infrastructure/monitoring/config/rules,/etc/prometheus/rules,ro,infrastructure/monitoring/config/rules:/etc/prometheus/rules:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.monitoring.yml,infrastructure/monitoring/config/alertmanager.yml,/etc/alertmanager/alertmanager.yml,ro,infrastructure/monitoring/config/alertmanager.yml:/etc/alertmanager/alertmanager.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,config/constitutional,/app/constitutional,ro,config/constitutional:/app/constitutional:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,tests/fixtures/constitutional,/app/test_data,ro,tests/fixtures/constitutional:/app/test_data:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,config/nano-vllm,/app/config,ro,config/nano-vllm:/app/config:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,tests/results/staging,/results,,tests/results/staging:/results,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,logs/staging,/app/logs,,logs/staging:/app/logs,missing host directory,Create directory: logs/staging
infrastructure/docker/docker-compose.nano-vllm-staging.yml,config/monitoring/prometheus-nano-vllm-staging.yml,/etc/prometheus/prometheus.yml,ro,config/monitoring/prometheus-nano-vllm-staging.yml:/etc/prometheus/prometheus.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,config/monitoring/alert-rules-staging.yml,/etc/prometheus/alert-rules.yml,ro,config/monitoring/alert-rules-staging.yml:/etc/prometheus/alert-rules.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,tests/load/constitutional-ai-scenarios.js,/scripts/test.js,ro,tests/load/constitutional-ai-scenarios.js:/scripts/test.js:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,services/reasoning-models,,,services/reasoning-models,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,tests/results/staging,/app/results,,tests/results/staging:/app/results,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,tests/fixtures/constitutional,/app/test_cases,ro,tests/fixtures/constitutional:/app/test_cases:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,tests/validation,,,tests/validation,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,config/grafana/dashboards/nano-vllm-constitutional-ai.json,/var/lib/grafana/dashboards/nano-vllm.json,ro,config/grafana/dashboards/nano-vllm-constitutional-ai.json:/var/lib/grafana/dashboards/nano-vllm.json:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,tests/load,,,tests/load,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/docker/docker-compose.nano-vllm-staging.yml,config/grafana/staging,/etc/grafana/provisioning,ro,config/grafana/staging:/etc/grafana/provisioning:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.ai-governance.yml,infrastructure/monitoring/dashboards/constitutional-ai,/var/lib/grafana/dashboards/constitutional-ai,,infrastructure/monitoring/dashboards/constitutional-ai:/var/lib/grafana/dashboards/constitutional-ai,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.ai-governance.yml,infrastructure/monitoring/config/opa-ai-governance-config.yaml,/config/opa-config.yaml,ro,infrastructure/monitoring/config/opa-ai-governance-config.yaml:/config/opa-config.yaml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.ai-governance.yml,infrastructure/monitoring/policies,/policies,ro,infrastructure/monitoring/policies:/policies:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.ai-governance.yml,infrastructure/monitoring/evidently-projects,/workspace/projects,,infrastructure/monitoring/evidently-projects:/workspace/projects,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.ai-governance.yml,infrastructure/monitoring/config/ai-governance-alert-rules.yml,/etc/prometheus/ai-governance-alert-rules.yml,ro,infrastructure/monitoring/config/ai-governance-alert-rules.yml:/etc/prometheus/ai-governance-alert-rules.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.ai-governance.yml,infrastructure/monitoring/config/alertmanager-ai-governance.yml,/etc/alertmanager/alertmanager.yml,ro,infrastructure/monitoring/config/alertmanager-ai-governance.yml:/etc/alertmanager/alertmanager.yml:ro,wrong relative root,Update path to start with infrastructure/docker/
infrastructure/monitoring/docker-compose.ai-governance.yml,infrastructure/monitoring/dashboards/bandit-algorithms,/var/lib/grafana/dashboards/bandit-algorithms,,infrastructure/monitoring/dashboards/bandit-algorithms:/var/lib/grafana/dashboards/bandit-algorithms,wrong relative root,Update path to start with infrastructure/docker/
